date,sku,category,units_sold,order_value,channel,country,customer_segment,cost_per_unit,margin_pct,promo_flag,event,ad_spend,web_traffic,review_score,discontinued_flag,launch_date,discontinue_date,archetype
2021-04-10,Supply Disrupted,Outdoor,38.0,1413.640878036855,amazon,CA,Family,25,0.26,0,,367.1389878365721,1338.1980528499262,4.361800375329547,0,2021-01-01,,disrupted
2021-04-11,Supply Disrupted,Outdoor,26.0,965.1617311772509,mobile,US,Family,25,0.26,0,,265.51887695996237,1533.5588005692302,4.373493577180598,0,2021-01-01,,disrupted
2021-04-12,Supply Disrupted,Outdoor,30.0,1069.1325112500774,amazon,US,Young Pro,25,0.26,0,,423.63675064436563,1343.522745484735,4.4322576714322075,0,2021-01-01,,disrupted
2021-04-13,Supply Disrupted,Outdoor,33.0,1253.753234093806,amazon,US,Family,25,0.26,0,,333.9802354741339,1396.346574788221,4.404404395531192,0,2021-01-01,,disrupted
2021-04-14,Supply Disrupted,Outdoor,27.0,1086.6629913851687,amazon,US,Older Adult,25,0.26,0,,338.77704304309333,1204.7736812416751,4.254815662933379,0,2021-01-01,,disrupted
2021-04-15,Supply Disrupted,Outdoor,28.0,1065.7423190112406,amazon,US,Family,25,0.26,0,,305.9798725032833,1257.478581937081,4.496512504357019,0,2021-01-01,,disrupted
2021-04-16,Supply Disrupted,Outdoor,23.0,801.3982758090868,mobile,US,Young Pro,25,0.26,0,,359.61633290357946,1309.1104895072772,4.510475003073114,0,2021-01-01,,disrupted
2021-04-17,Supply Disrupted,Outdoor,40.0,1517.263980232332,amazon,US,Family,25,0.26,0,,404.80997056891636,1087.3072524851905,4.323899346960961,0,2021-01-01,,disrupted
2021-04-18,Supply Disrupted,Outdoor,36.0,1368.4743248676077,amazon,US,Family,25,0.26,0,,412.86594243846827,1214.2628609253888,4.43169644851337,0,2021-01-01,,disrupted
2021-04-19,Supply Disrupted,Outdoor,31.0,1174.81197124476,amazon,US,Family,25,0.26,0,,428.898775727762,1253.694724194398,4.278390479327317,0,2021-01-01,,disrupted
2021-04-20,Supply Disrupted,Outdoor,,1177.0880603224825,amazon,US,Family,25,0.26,0,,456.29045692093825,959.4678876655224,4.3754127095989,0,2021-01-01,,disrupted
2021-04-21,Supply Disrupted,Outdoor,25.0,924.0585346834911,mobile,US,Family,25,0.26,0,,392.12428264787854,1414.1884627932704,4.158233108002443,0,2021-01-01,,disrupted
2021-04-22,Supply Disrupted,Outdoor,30.0,1114.1449445014002,mobile,US,Family,25,0.26,0,,322.3680963474159,1469.1777065658073,4.395875734005253,0,2021-01-01,,disrupted
2021-04-23,Supply Disrupted,Outdoor,32.0,1139.644461593139,amazon,US,Young Pro,25,0.26,0,,396.2043950760664,1232.9177043353743,4.398625093983509,0,2021-01-01,,disrupted
2021-04-24,Supply Disrupted,Outdoor,27.0,1040.5215062591576,website,US,Older Adult,25,0.26,0,,298.25861206336185,1353.193573624758,4.231573400375353,0,2021-01-01,,disrupted
2021-04-25,Supply Disrupted,Outdoor,39.0,1478.9264019307618,amazon,US,Family,25,0.26,0,,375.96152205914416,1548.041374033335,4.31014365516317,0,2021-01-01,,disrupted
2021-04-26,Supply Disrupted,Outdoor,28.0,1015.4815957445487,website,US,Family,25,0.26,0,,352.2369495939946,1266.3607200483307,4.363977359877568,0,2021-01-01,,disrupted
2021-04-27,Supply Disrupted,Outdoor,32.0,1215.0613746683584,amazon,US,Family,25,0.26,0,,353.30748167132396,1257.9489556600015,4.375525516438901,0,2021-01-01,,disrupted
2021-04-28,Supply Disrupted,Outdoor,26.0,990.0097466465805,amazon,US,Family,25,0.26,0,,362.647052088283,1327.6015895677936,4.516429431213573,0,2021-01-01,,disrupted
2021-04-29,Supply Disrupted,Outdoor,29.0,1096.6249979322126,amazon,US,Family,25,0.26,0,,299.7690847807461,1380.0340553707179,4.16936566932496,0,2021-01-01,,disrupted
2021-04-30,Supply Disrupted,Outdoor,28.0,1061.8678190654703,amazon,US,Family,25,0.26,0,,236.14316399884018,1220.7208310280848,4.31365982834489,0,2021-01-01,,disrupted
2021-05-01,Supply Disrupted,Outdoor,28.0,1013.8083322276166,website,US,Family,25,0.26,0,,342.93035344309965,1184.2637655315964,4.281319482539129,0,2021-01-01,,disrupted
2021-05-02,Supply Disrupted,Outdoor,31.0,1176.3138751195202,amazon,US,Family,25,0.26,0,,483.5962586151521,1115.7876338138224,4.342411727444976,0,2021-01-01,,disrupted
2021-05-03,Supply Disrupted,Outdoor,23.0,927.1918532996308,amazon,US,Older Adult,25,0.26,0,,263.0955742500555,1033.1290821395196,4.336790021317273,0,2021-01-01,,disrupted
2021-05-04,Supply Disrupted,Outdoor,31.0,1174.10186626516,amazon,US,Family,25,0.26,0,,366.8212804330145,1439.9049271451543,4.248121027431922,0,2021-01-01,,disrupted
2021-05-05,Supply Disrupted,Outdoor,29.0,1099.0221875167945,amazon,US,Family,25,0.26,0,,420.08931706325507,1595.096784900086,4.278597214435204,0,2021-01-01,,disrupted
2021-05-06,Supply Disrupted,Outdoor,33.0,1254.2827092834632,amazon,US,Family,25,0.26,0,,400.7315988329539,1460.7646496017296,4.425606324121363,0,2021-01-01,,disrupted
2021-05-07,Supply Disrupted,Outdoor,29.0,1076.4487082967723,amazon,CA,Family,25,0.26,0,,371.59401275941707,1317.398954069135,4.251023181588128,0,2021-01-01,,disrupted
2021-05-08,Supply Disrupted,Outdoor,35.0,1330.2781569596877,amazon,US,Family,25,0.26,0,,341.09468217034197,1216.9803381562378,4.424787558682083,0,2021-01-01,,disrupted
2021-05-09,Supply Disrupted,Outdoor,39.0,1480.9044036133814,amazon,US,Family,25,0.26,0,,528.9331956702899,1121.2567934838385,4.377163858695159,0,2021-01-01,,disrupted
2021-05-10,Supply Disrupted,Outdoor,24.0,867.9447947070803,website,US,Family,25,0.26,0,,405.57020410538684,1078.6247047297086,4.221740504925188,0,2021-01-01,,disrupted
2021-05-11,Supply Disrupted,Outdoor,32.0,1212.7574121534058,amazon,US,Family,25,0.26,0,,439.51047381281813,1146.8245773500712,4.280384207227687,0,2021-01-01,,disrupted
2021-05-12,Supply Disrupted,Outdoor,29.0,1097.9021663922128,amazon,US,Family,25,0.26,0,,426.15183163961393,1201.8197486410504,4.227561769103292,0,2021-01-01,,disrupted
2021-05-13,Supply Disrupted,Outdoor,26.0,1043.2130240958204,amazon,US,Older Adult,25,0.26,0,,297.3369886124257,1267.6710920392024,4.101592619968135,0,2021-01-01,,disrupted
2021-05-14,Supply Disrupted,Outdoor,30.0,1068.9473106092034,amazon,US,Young Pro,25,0.26,0,,380.0819093424072,1045.5318257473489,4.423556181003847,0,2021-01-01,,disrupted
2021-05-15,Supply Disrupted,Outdoor,31.0,1174.4530672097726,amazon,US,Family,25,0.26,0,,449.1840122651396,1192.6542530759216,4.263091574610124,0,2021-01-01,,disrupted
2021-05-16,Supply Disrupted,Outdoor,34.0,1234.8425856833614,website,US,Family,25,0.26,0,,377.22747439716665,1401.5423219320069,4.435487268042198,0,2021-01-01,,disrupted
2021-05-17,Supply Disrupted,Outdoor,26.0,983.3187158979949,amazon,US,Family,25,0.26,0,,343.01934060438,1006.1697079247572,4.176363308002486,0,2021-01-01,,disrupted
2021-05-18,Supply Disrupted,Outdoor,25.0,954.6905703721802,amazon,US,Family,25,0.26,0,,300.2742419854112,1373.6562985020714,4.6622158625295285,0,2021-01-01,,disrupted
2021-05-19,Supply Disrupted,Outdoor,29.0,1098.7237530440893,amazon,US,Family,25,0.26,0,,384.6854863011347,1027.5907921594153,4.264998599299632,0,2021-01-01,,disrupted
2021-05-20,Supply Disrupted,Outdoor,27.0,1020.9079929473647,amazon,US,Family,25,0.26,0,,357.5818774769579,935.7852902535959,4.165073728905414,0,2021-01-01,,disrupted
2021-05-21,Supply Disrupted,Outdoor,25.0,946.6582678463005,amazon,US,Family,25,0.26,0,,455.3725770792821,1422.5134368159652,4.237651300447309,0,2021-01-01,,disrupted
2021-05-22,Supply Disrupted,Outdoor,32.0,1188.730457704511,amazon,CA,Family,25,0.26,0,,242.5691137262107,1321.1582583755282,4.289999698281374,0,2021-01-01,,disrupted
2021-05-23,Supply Disrupted,Outdoor,29.0,1076.9618048683758,mobile,US,Family,25,0.26,0,,369.38490545910804,1504.3537056459245,4.393779600226617,0,2021-01-01,,disrupted
2021-05-24,Supply Disrupted,Outdoor,25.0,847.1162898495921,website,US,Young Pro,25,0.26,0,,309.6249296788876,1067.750145780305,4.349284359095862,0,2021-01-01,,disrupted
2021-05-25,Supply Disrupted,Outdoor,27.0,1021.2640146109933,amazon,US,Family,25,0.26,0,,397.46047919308535,1506.4532520213988,4.182498069585653,0,2021-01-01,,disrupted
2021-05-26,Supply Disrupted,Outdoor,30.0,1066.6097702954196,amazon,US,Young Pro,25,0.26,0,,379.1926082908263,1352.8237431659757,4.313728890070504,0,2021-01-01,,disrupted
2021-05-27,Supply Disrupted,Outdoor,23.0,925.9760177631696,amazon,US,Older Adult,25,0.26,0,,407.18563563187274,983.7856014804988,4.271045169510076,0,2021-01-01,,disrupted
2021-05-28,Supply Disrupted,Outdoor,24.0,910.9616800264554,amazon,US,Family,25,0.26,0,,417.9570165237104,851.19589616208,4.357116310980423,0,2021-01-01,,disrupted
2021-05-29,Supply Disrupted,Outdoor,36.0,1367.6101085608955,amazon,US,Family,25,0.26,0,,341.87442594369145,1531.8627664493633,4.399974222969368,0,2021-01-01,,disrupted
2021-05-30,Supply Disrupted,Outdoor,29.0,1105.506261802201,amazon,US,Family,25,0.26,0,,260.40244011419423,1139.6226314669143,4.574053801331806,0,2021-01-01,,disrupted
2021-05-31,Supply Disrupted,Outdoor,29.0,1030.3022061767144,amazon,US,Young Pro,25,0.26,0,,370.3364051316669,1273.7180911497567,4.2770858831375165,0,2021-01-01,,disrupted
2021-06-01,Supply Disrupted,Outdoor,23.0,875.0795200473558,amazon,US,Family,25,0.26,0,,329.910292599541,1082.9033518561685,4.476307828807711,0,2021-01-01,,disrupted
2021-06-02,Supply Disrupted,Outdoor,27.0,939.6354938846595,amazon,CA,Young Pro,25,0.26,0,,382.3855116945381,1130.8193466253492,4.254368892822816,0,2021-01-01,,disrupted
2021-06-03,Supply Disrupted,Outdoor,19.0,691.7469356490191,mobile,CA,Family,25,0.26,0,,290.618201096779,1135.3602470102655,4.412883714204703,0,2021-01-01,,disrupted
2021-06-04,Supply Disrupted,Outdoor,28.0,1061.5035875800154,amazon,US,Family,25,0.26,0,,383.3818827619098,1433.83849079779,4.296470332220111,0,2021-01-01,,disrupted
2021-06-05,Supply Disrupted,Outdoor,27.0,977.6806422496505,website,US,Family,25,0.26,0,,300.5534045974343,1121.5377879215034,4.285405002751229,0,2021-01-01,,disrupted
2021-06-06,Supply Disrupted,Outdoor,33.0,1249.8054982057906,amazon,US,Family,25,0.26,0,,380.8790412713328,1247.6235557285904,4.246324062353088,0,2021-01-01,,disrupted
2021-06-07,Supply Disrupted,Outdoor,27.0,1027.7932369994899,amazon,US,Family,25,0.26,0,,326.1696990956634,1178.7308638859956,4.502049958969736,0,2021-01-01,,disrupted
2021-06-08,Supply Disrupted,Outdoor,29.0,1100.0345311555886,amazon,US,Family,25,0.26,0,,328.8298714696634,1008.387298386059,4.324726173345789,0,2021-01-01,,disrupted
2021-06-09,Supply Disrupted,Outdoor,20.0,742.7783522937934,mobile,US,Family,25,0.26,0,,331.11653251920495,1183.4903563756613,4.39689321437508,0,2021-01-01,,disrupted
2021-06-10,Supply Disrupted,Outdoor,21.0,759.0164851497486,website,US,Family,25,0.26,0,,264.3142198584694,1091.6197779175136,4.193075123347931,0,2021-01-01,,disrupted
2021-06-11,Supply Disrupted,Outdoor,24.0,914.0690343666673,amazon,US,Family,25,0.26,0,,280.6258236405405,1203.4049705661196,4.528205761259952,0,2021-01-01,,disrupted
2021-06-12,Supply Disrupted,Outdoor,26.0,961.2404234476265,mobile,US,Family,25,0.26,0,,364.340440837932,893.7101543799167,4.1696461785208125,0,2021-01-01,,disrupted
2021-06-13,Supply Disrupted,Outdoor,25.0,903.6208848309386,website,US,Family,25,0.26,0,,348.0621190233592,1051.3553353902337,4.194725590646329,0,2021-01-01,,disrupted
2021-06-14,Supply Disrupted,Outdoor,22.0,763.4624074158452,mobile,US,Young Pro,25,0.26,0,,306.40245730490943,948.6886013404581,4.307510553235084,0,2021-01-01,,disrupted
2021-06-15,Supply Disrupted,Outdoor,22.0,780.9105303230525,website,CA,Family,25,0.26,0,,295.9932610302964,954.3407552690577,4.299161864222334,0,2021-01-01,,disrupted
2021-06-16,Supply Disrupted,Outdoor,26.0,907.1198370373269,amazon,CA,Young Pro,25,0.26,0,,339.3085760239107,999.4414270668004,4.380808806729614,0,2021-01-01,,disrupted
2021-06-17,Supply Disrupted,Outdoor,25.0,948.4932708303571,amazon,US,Family,25,0.26,0,,215.89303088200586,1136.484066204427,4.334644315318872,0,2021-01-01,,disrupted
2021-06-18,Supply Disrupted,Outdoor,16.0,557.5019961408154,mobile,US,Young Pro,25,0.26,0,,241.15600256484615,1002.7415720917887,4.511155749293115,0,2021-01-01,,disrupted
2021-06-19,Supply Disrupted,Outdoor,30.0,1113.8875922166244,amazon,CA,Family,25,0.26,0,,392.1520509168299,1243.8876399570013,4.265404412068881,0,2021-01-01,,disrupted
2021-06-20,Supply Disrupted,Outdoor,19.0,750.8239514011825,mobile,US,Older Adult,25,0.26,0,,481.3079743214562,1003.3304736791949,4.401917690253001,0,2021-01-01,,disrupted
2021-06-21,Supply Disrupted,Outdoor,48.0,1579.9083151085958,website,US,Family,25,0.26,1,holiday,366.94474151899766,1414.6884042492711,4.229618687325016,0,2021-01-01,,disrupted
2021-06-22,Supply Disrupted,Outdoor,24.0,891.0906832739406,amazon,CA,Family,25,0.26,0,,306.94404249786504,972.9582957820899,4.264314992006497,0,2021-01-01,,disrupted
2021-06-23,Supply Disrupted,Outdoor,17.0,685.450624400363,amazon,US,Older Adult,25,0.26,0,,396.7150246214974,1328.379263723323,4.346659619996894,0,2021-01-01,,disrupted
2021-06-24,Supply Disrupted,Outdoor,24.0,914.3681772355583,amazon,US,Family,25,0.26,0,,256.87989270504926,1150.7542710487553,4.544676425172105,0,2021-01-01,,disrupted
2021-06-25,Supply Disrupted,Outdoor,21.0,728.5159716527121,mobile,US,Young Pro,25,0.26,0,,332.049296425685,1151.5065963033494,4.290761349408323,0,2021-01-01,,disrupted
2021-06-26,Supply Disrupted,Outdoor,31.0,1175.832287584942,amazon,US,Family,25,0.26,0,,411.3042202716806,1532.5654917743857,4.3218832265470555,0,2021-01-01,,disrupted
2021-06-27,Supply Disrupted,Outdoor,18.0,666.1802203591376,mobile,US,Family,25,0.26,0,,315.0654064957117,1271.9136688350093,4.22266494832692,0,2021-01-01,,disrupted
2021-06-28,Supply Disrupted,Outdoor,20.0,757.2857083093292,amazon,US,Family,25,0.26,0,,347.52153162749073,960.8331464451443,4.2349485847235355,0,2021-01-01,,disrupted
2021-06-29,Supply Disrupted,Outdoor,20.0,723.511109711901,website,US,Family,25,0.26,0,,335.6923315381471,982.8164570608301,4.237216933346433,0,2021-01-01,,disrupted
2021-06-30,Supply Disrupted,Outdoor,21.0,797.2230378540174,amazon,US,Family,25,0.26,0,,215.6431188017509,1320.583306295077,4.365395239113337,0,2021-01-01,,disrupted
2021-07-01,Supply Disrupted,Outdoor,20.0,740.7424564994578,mobile,US,Family,25,0.26,0,,403.6443254843108,1227.432741599392,4.25930756252044,0,2021-01-01,,disrupted
2021-07-02,Supply Disrupted,Outdoor,21.0,750.1295380409315,amazon,US,Young Pro,25,0.26,0,,277.744663547282,946.3416926345786,4.548830671228053,0,2021-01-01,,disrupted
2021-07-03,Supply Disrupted,Outdoor,22.0,885.4033117252609,amazon,US,Older Adult,25,0.26,0,,325.8155405960502,1095.0032373942136,4.253357576523529,0,2021-01-01,,disrupted
2021-07-04,Supply Disrupted,Outdoor,28.0,993.4607300623463,amazon,US,Young Pro,25,0.26,0,,347.79105357935725,1043.4458744343779,4.210948316063688,0,2021-01-01,,disrupted
2021-07-05,Supply Disrupted,Outdoor,23.0,871.8406610953508,amazon,US,Family,25,0.26,0,,227.53282417895542,1450.2877259636416,4.290224317590032,0,2021-01-01,,disrupted
2021-07-06,Supply Disrupted,Outdoor,18.0,712.6726453736097,amazon,CA,Older Adult,25,0.26,0,,338.6974615841795,1030.254383089409,4.446551723210339,0,2021-01-01,,disrupted
2021-07-07,Supply Disrupted,Outdoor,17.0,602.7506502840465,website,CA,Family,25,0.26,0,,296.85097393390106,979.7479249764522,4.242687865074389,0,2021-01-01,,disrupted
2021-07-08,Supply Disrupted,Outdoor,18.0,680.4224651281082,amazon,US,Family,25,0.26,0,,238.5711388480533,1118.1290281014851,4.151649225674606,0,2021-01-01,,disrupted
2021-07-09,Supply Disrupted,Outdoor,23.0,802.0751288383195,amazon,CA,Young Pro,25,0.26,0,,314.22158508880193,911.5359412080886,4.357231194520346,0,2021-01-01,,disrupted
2021-07-10,Supply Disrupted,Outdoor,22.0,812.4116738093344,mobile,US,Family,25,0.26,0,,203.9307046923542,1054.9285432874763,4.111551566534455,0,2021-01-01,,disrupted
2021-07-11,Supply Disrupted,Outdoor,26.0,968.3902882075403,amazon,CA,Family,25,0.26,0,,203.62039297807644,1204.182475199182,4.42207987171869,0,2021-01-01,,disrupted
2021-07-12,Supply Disrupted,Outdoor,20.0,760.4721314197458,amazon,US,Family,25,0.26,0,,268.4177290921852,901.5964353834352,4.445480111661778,0,2021-01-01,,disrupted
2021-07-13,Supply Disrupted,Outdoor,18.0,681.8481079415352,amazon,US,Family,25,0.26,0,,148.89045856184916,1185.706604409022,4.25630951158096,0,2021-01-01,,disrupted
2021-07-14,Supply Disrupted,Outdoor,,593.6137518501961,mobile,US,Older Adult,25,0.26,0,,490.4208906731145,1238.2521368430494,4.474583847684709,0,2021-01-01,,disrupted
2021-07-15,Supply Disrupted,Outdoor,18.0,724.0347275496057,amazon,US,Older Adult,25,0.26,0,,346.3150746509295,1146.6774605036744,4.226675853100664,0,2021-01-01,,disrupted
2021-07-16,Supply Disrupted,Outdoor,18.0,682.320062579496,amazon,US,Family,25,0.26,0,,348.3571934839083,1060.040843434246,4.290956975082046,0,2021-01-01,,disrupted
2021-07-17,Supply Disrupted,Outdoor,22.0,881.1930632351871,amazon,US,Older Adult,25,0.26,0,,227.89276343692143,1047.54090835287,4.015345056840208,0,2021-01-01,,disrupted
2021-07-18,Supply Disrupted,Outdoor,20.0,691.4646787001365,mobile,US,Young Pro,25,0.26,0,,298.37284515713293,653.8613632753506,4.120376803717184,0,2021-01-01,,disrupted
2021-07-19,Supply Disrupted,Outdoor,17.0,591.8629323691299,mobile,US,Young Pro,25,0.26,0,,314.9016580747865,920.9494678159924,4.470137153877334,0,2021-01-01,,disrupted
2021-07-20,Supply Disrupted,Outdoor,15.0,569.1675614254525,amazon,US,Family,25,0.26,0,,173.35161452859757,1012.8104585706869,4.340951839861293,0,2021-01-01,,disrupted
2021-07-21,Supply Disrupted,Outdoor,19.0,686.5944760624312,website,US,Family,25,0.26,0,,319.36529505065147,1004.4855101704334,4.183267317874973,0,2021-01-01,,disrupted
2021-07-22,Supply Disrupted,Outdoor,20.0,695.6101482093555,amazon,CA,Young Pro,25,0.26,0,,254.89561176209975,849.4168571697753,4.224442145279219,0,2021-01-01,,disrupted
2021-07-23,Supply Disrupted,Outdoor,19.0,721.8704684723541,amazon,US,Family,25,0.26,0,,267.5547998355172,1115.080225792633,4.405276942626137,0,2021-01-01,,disrupted
2021-07-24,Supply Disrupted,Outdoor,21.0,794.7859463800977,amazon,US,Family,25,0.26,0,,242.86071368672333,1008.8397517611221,4.212040843645595,0,2021-01-01,,disrupted
2021-07-25,Supply Disrupted,Outdoor,21.0,744.784525657542,amazon,US,Young Pro,25,0.26,0,,279.0477014385662,825.1683167138127,4.190072470438187,0,2021-01-01,,disrupted
2021-07-26,Supply Disrupted,Outdoor,22.0,784.819338741435,amazon,US,Young Pro,25,0.26,0,,346.1904983206682,894.4363584202392,4.482797460490206,0,2021-01-01,,disrupted
2021-07-27,Supply Disrupted,Outdoor,,589.1877145545988,mobile,US,Young Pro,25,0.26,0,,328.36222763018685,1046.588013149044,4.242916358152448,0,2021-01-01,,disrupted
2021-07-28,Supply Disrupted,Outdoor,16.0,607.1408171350776,amazon,US,Family,25,0.26,0,,317.4468660065637,802.3366778234694,4.343326415173819,0,2021-01-01,,disrupted
2021-07-29,Supply Disrupted,Outdoor,15.0,555.0491065980949,amazon,CA,Family,25,0.26,0,,217.89945386816507,862.7081121864883,4.095084898273834,0,2021-01-01,,disrupted
2021-07-30,Supply Disrupted,Outdoor,18.0,681.2555462013554,amazon,US,Family,25,0.26,0,,262.0534043618686,1194.420762443338,4.212807955258236,0,2021-01-01,,disrupted
2021-07-31,Supply Disrupted,Outdoor,22.0,832.179480972638,amazon,US,Family,25,0.26,0,,205.9307664776145,771.5997885744528,4.184806486992856,0,2021-01-01,,disrupted
2021-08-01,Supply Disrupted,Outdoor,19.0,752.1312219161248,amazon,CA,Older Adult,25,0.26,0,,282.93588966557445,999.8174381021065,4.437578118579662,0,2021-01-01,,disrupted
2021-08-02,Supply Disrupted,Outdoor,18.0,683.06933872218,amazon,US,Family,25,0.26,0,,238.68574843430684,1232.5463633071133,4.345963358572726,0,2021-01-01,,disrupted
2021-08-03,Supply Disrupted,Outdoor,21.0,795.4761781244008,amazon,US,Family,25,0.26,0,,243.1074136381425,1044.5391580275948,4.255473793542224,0,2021-01-01,,disrupted
2021-08-04,Supply Disrupted,Outdoor,15.0,566.169507646548,amazon,US,Family,25,0.26,0,,176.32243132429733,772.4223653684904,4.07683757838637,0,2021-01-01,,disrupted
2021-08-05,Supply Disrupted,Outdoor,18.0,628.9726652608742,amazon,CA,Young Pro,25,0.26,0,,91.2687048631864,1319.9191648018893,4.45804689483284,0,2021-01-01,,disrupted
2021-08-06,Supply Disrupted,Outdoor,18.0,683.3405519609918,amazon,US,Family,25,0.26,0,,290.1501166157625,1195.149472630148,4.365873854279156,0,2021-01-01,,disrupted
2021-08-07,Supply Disrupted,Outdoor,19.0,704.9867454898501,amazon,CA,Family,25,0.26,0,,218.79899625488775,955.8973561663139,4.231666378556963,0,2021-01-01,,disrupted
2021-08-08,Supply Disrupted,Outdoor,22.0,832.677595156912,amazon,US,Family,25,0.26,0,,243.2947533079838,1128.5189053020981,4.214725683126203,0,2021-01-01,,disrupted
2021-08-09,Supply Disrupted,Outdoor,15.0,556.916111202885,mobile,US,Family,25,0.26,0,,250.98506847013692,1094.9769631110903,4.381786580229518,0,2021-01-01,,disrupted
2021-08-10,Supply Disrupted,Outdoor,10.0,372.8238295791234,mobile,US,Family,25,0.26,0,,144.99452397967968,806.2294944357129,4.590800710237689,0,2021-01-01,,disrupted
2021-08-11,Supply Disrupted,Outdoor,22.0,785.4933167675615,amazon,US,Young Pro,25,0.26,0,,311.3252120333497,1066.3151168781014,4.525978736622984,0,2021-01-01,,disrupted
2021-08-12,Supply Disrupted,Outdoor,15.0,544.1924268764911,mobile,CA,Family,25,0.26,0,,323.3840852502151,781.200491826859,4.23601974200645,0,2021-01-01,,disrupted
2021-08-13,Supply Disrupted,Outdoor,15.0,545.4568054900349,website,US,Family,25,0.26,0,,168.76309706397703,718.7644409549105,4.497574587243092,0,2021-01-01,,disrupted
2021-08-14,Supply Disrupted,Outdoor,22.0,783.5354425793079,amazon,US,Young Pro,25,0.26,0,,302.55389391683167,999.4103421202672,4.400539178241363,0,2021-01-01,,disrupted
2021-08-15,Supply Disrupted,Outdoor,23.0,817.0137204765392,amazon,US,Young Pro,25,0.26,0,,192.68635140353143,938.5854961128016,4.26957790083967,0,2021-01-01,,disrupted
2021-08-16,Supply Disrupted,Outdoor,16.0,594.0159943215983,amazon,CA,Family,25,0.26,0,,412.15756867580114,1272.4879078682795,4.260568034573471,0,2021-01-01,,disrupted
2021-08-17,Supply Disrupted,Outdoor,20.0,758.5544196920176,amazon,US,Family,25,0.26,0,,278.4180722794645,1193.6685343504528,4.318774158222589,0,2021-01-01,,disrupted
2021-08-18,Supply Disrupted,Outdoor,13.0,471.7684011686025,website,US,Family,25,0.26,0,,226.7429670171407,834.5320233142847,4.395343905789484,0,2021-01-01,,disrupted
2021-08-19,Supply Disrupted,Outdoor,16.0,605.789521436076,amazon,US,Family,25,0.26,0,,118.5421299350518,1095.078784481765,4.231723868604498,0,2021-01-01,,disrupted
2021-08-20,Supply Disrupted,Outdoor,11.0,407.6367853313646,mobile,US,Family,25,0.26,0,,121.59173539769262,886.209134089481,4.28737586470897,0,2021-01-01,,disrupted
2021-08-21,Supply Disrupted,Outdoor,18.0,652.205770657915,website,US,Family,25,0.26,0,,308.04467276333486,862.3396889734113,4.317577392196988,0,2021-01-01,,disrupted
2021-08-22,Supply Disrupted,Outdoor,21.0,747.1905111981681,amazon,US,Young Pro,25,0.26,0,,208.1411655752928,1014.3950103565812,4.351562656384976,0,2021-01-01,,disrupted
2021-08-23,Supply Disrupted,Outdoor,12.0,464.8504399874149,website,US,Older Adult,25,0.26,0,,203.645954948199,1047.1127130086531,4.4908370746618385,0,2021-01-01,,disrupted
2021-08-24,Supply Disrupted,Outdoor,13.0,468.3750273663497,website,US,Family,25,0.26,0,,275.27011989357806,744.9272167488218,4.034294788080348,0,2021-01-01,,disrupted
2021-08-25,Supply Disrupted,Outdoor,13.0,481.43254166075405,mobile,US,Family,25,0.26,0,,311.4273398027354,1019.6222328253056,4.254103383064012,0,2021-01-01,,disrupted
2021-08-26,Supply Disrupted,Outdoor,14.0,520.7570043075411,amazon,CA,Family,25,0.26,0,,280.1817474069795,772.4174504133388,4.356208765563881,0,2021-01-01,,disrupted
2021-08-27,Supply Disrupted,Outdoor,14.0,531.2416537423157,amazon,US,Family,25,0.26,0,,201.94397554949978,1259.4109145571708,4.34270711343286,0,2021-01-01,,disrupted
2021-08-28,Supply Disrupted,Outdoor,13.0,502.84518891694654,website,US,Older Adult,25,0.26,0,,250.29766422333097,942.4500805192762,4.416658542313146,0,2021-01-01,,disrupted
2021-08-29,Supply Disrupted,Outdoor,16.0,605.8308389516405,amazon,US,Family,25,0.26,0,,247.65477219590127,885.6154935531572,4.235136252702446,0,2021-01-01,,disrupted
2021-08-30,Supply Disrupted,Outdoor,14.0,499.23777667599114,amazon,US,Young Pro,25,0.26,0,,245.00334643662904,1126.4891311045753,4.463395202752851,0,2021-01-01,,disrupted
2021-08-31,Supply Disrupted,Outdoor,12.0,475.4083663504252,mobile,US,Older Adult,25,0.26,0,,133.47496384778213,1306.7428160038883,4.529354949830422,0,2021-01-01,,disrupted
2021-09-01,Supply Disrupted,Outdoor,14.0,518.8487809226509,mobile,US,Family,25,0.26,0,,299.45251009611184,900.9654913911247,4.291076044717774,0,2021-01-01,,disrupted
2021-09-02,Supply Disrupted,Outdoor,13.0,440.17308003069184,website,US,Young Pro,25,0.26,0,,216.4768513519325,699.7851128665327,4.312012188109532,0,2021-01-01,,disrupted
2021-09-03,Supply Disrupted,Outdoor,17.0,602.3024649035647,amazon,US,Young Pro,25,0.26,0,,272.18291924008645,838.0958830367874,4.13880381273254,0,2021-01-01,,disrupted
2021-09-04,Supply Disrupted,Outdoor,18.0,651.8570581887674,website,US,Family,25,0.26,0,,324.7634612593104,891.3722413291551,4.290781210767163,0,2021-01-01,,disrupted
2021-09-05,Supply Disrupted,Outdoor,23.0,816.4699841803964,amazon,US,Young Pro,25,0.26,0,,312.1010062398243,921.9345774286099,4.236255759295524,0,2021-01-01,,disrupted
2021-09-06,Supply Disrupted,Outdoor,11.0,396.98131557327946,website,US,Family,25,0.26,0,,124.5146826783341,948.5997598806557,4.117786495195713,0,2021-01-01,,disrupted
