ds,yhat,yhat_lower,yhat_upper,sku,type
2022-05-13,20.89940281129274,13.663697490674531,27.79733655253038,Supply Disrupted,forecast
2022-05-14,24.936558984565078,18.249325436059063,32.013792753703115,Supply Disrupted,forecast
2022-05-15,24.994961637490615,18.18887899719177,31.930785508569475,Supply Disrupted,forecast
2022-05-16,20.75994423759731,14.071260476556033,27.438723457687015,Supply Disrupted,forecast
2022-05-17,19.96313460892361,13.600445094184627,26.517368437780714,Supply Disrupted,forecast
2022-05-18,19.77206775437577,13.034305643310919,26.806574230703944,Supply Disrupted,forecast
2022-05-19,19.288785785579286,12.257827397111402,26.14435184160018,Supply Disrupted,forecast
2022-05-20,20.062181773456324,12.89423401639224,27.353279159083712,Supply Disrupted,forecast
2022-05-21,24.250421279166805,17.746212187673397,31.333388040445076,Supply Disrupted,forecast
2022-05-22,24.45227056398544,17.451549818560245,31.442958587036117,Supply Disrupted,forecast
2022-05-23,20.35233352147158,13.870430817783832,26.888936050079366,Supply Disrupted,forecast
2022-05-24,19.68176374334769,12.321582915230508,26.00894128927931,Supply Disrupted,forecast
2022-05-25,19.607866488649673,12.662815115827652,26.43141830264806,Supply Disrupted,forecast
2022-05-26,19.232681227036064,11.939600246525483,25.645620889039833,Supply Disrupted,forecast
2022-05-27,20.105302279154095,13.302715576063026,26.634611076103702,Supply Disrupted,forecast
2022-05-28,24.38427217845297,17.4387712996241,31.57998358390138,Supply Disrupted,forecast
2022-05-29,24.668877747003457,18.043443204329424,31.97971916014123,Supply Disrupted,forecast
2022-05-30,20.644352020973677,13.666330144003132,27.27869320142611,Supply Disrupted,forecast
2022-05-31,20.042549595406484,13.08221982081745,26.96874080421543,Supply Disrupted,forecast
2022-06-01,20.031511346101098,13.08921902539557,26.804410337053792,Supply Disrupted,forecast
2022-06-02,19.709331432238866,13.097128534929604,26.475749724112855,Supply Disrupted,forecast
2022-06-03,20.63048000745264,13.641864372410323,27.65152409611262,Supply Disrupted,forecast
2022-06-04,24.954127815484483,18.325246717053098,32.27070307672,Supply Disrupted,forecast
2022-06-05,25.280093151292093,18.415940495656162,32.18149016843697,Supply Disrupted,forecast
2022-06-06,21.294020399801227,14.118687755551012,28.285541990629014,Supply Disrupted,forecast
2022-06-07,20.728037354173892,13.97377028507899,27.4282405062127,Supply Disrupted,forecast
2022-06-08,20.75030777797995,14.151174733143964,27.38215831404734,Supply Disrupted,forecast
2022-06-09,20.463571384814568,13.364441600176859,27.373577769771355,Supply Disrupted,forecast
2022-06-10,21.4174300244543,14.918188769189285,28.73389801610228,Supply Disrupted,forecast
2022-06-11,25.77071569546944,18.69933328744758,32.68709621087058,Supply Disrupted,forecast
2022-06-12,26.122771073238752,19.010623318548053,32.912674031078204,Supply Disrupted,forecast
2022-06-13,22.158646069136438,15.487908830178842,28.971065171036454,Supply Disrupted,forecast
2022-06-14,21.609778043937983,14.702946325021566,28.169699112353012,Supply Disrupted,forecast
2022-06-15,21.643571363074113,14.346028346677388,28.581266568372342,Supply Disrupted,forecast
2022-06-16,21.36196756451904,14.562069921040688,27.982234889783342,Supply Disrupted,forecast
2022-06-17,22.31376392823292,15.112072473384707,29.472363737251293,Supply Disrupted,forecast
2022-06-18,26.657014999944693,19.97711061950908,33.86585424836665,Supply Disrupted,forecast
2022-06-19,26.990346657206274,19.39695727784405,33.608959047759264,Supply Disrupted,forecast
2022-06-20,22.998185131905736,15.89368175047358,29.65828754470327,Supply Disrupted,forecast
2022-06-21,22.41146754424057,15.785568595615889,29.04972983746723,Supply Disrupted,forecast
2022-06-22,22.397248632758586,15.292266382307528,29.03351001530567,Supply Disrupted,forecast
2022-06-23,22.05729404511192,15.728987132165729,29.051430772974552,Supply Disrupted,forecast
2022-06-24,22.940417195035327,15.865053930472465,29.847713399433538,Supply Disrupted,forecast
2022-06-25,27.2048936025137,20.16401579613152,34.20379121145679,Supply Disrupted,forecast
2022-06-26,27.44978183559646,20.512690953571973,34.18555251622198,Supply Disrupted,forecast
2022-06-27,23.36015317877728,16.62294877728308,29.960060525080767,Supply Disrupted,forecast
2022-06-28,22.667796483554117,16.001267506167835,29.138916489826403,Supply Disrupted,forecast
2022-06-29,22.540812978096767,15.832832962033008,29.544635156979595,Supply Disrupted,forecast
2022-06-30,22.082191683065293,15.698707151099043,28.826211411254572,Supply Disrupted,forecast
2022-07-01,22.842122902429885,15.43339257397213,29.431405065964594,Supply Disrupted,forecast
2022-07-02,26.980384337179302,19.908340098876,33.54475154854048,Supply Disrupted,forecast
2022-07-03,27.097629719763113,19.889592677284625,34.09083218171414,Supply Disrupted,forecast
2022-07-04,22.880582998922304,15.758373367200297,29.675143032610553,Supply Disrupted,forecast
2022-07-05,22.06270553375068,14.94260156582251,28.689999362195568,Supply Disrupted,forecast
2022-07-06,21.813752145388268,15.133530958660208,28.463045273108182,Supply Disrupted,forecast
2022-07-07,21.238307781632216,14.881339787573658,27.98679054057755,Supply Disrupted,forecast
2022-07-08,21.88806337489354,14.853402606423543,28.289911212510994,Supply Disrupted,forecast
2022-07-09,25.924166523559606,18.73400779633526,32.57161339431558,Supply Disrupted,forecast
2022-07-10,25.948477914960296,18.888497523934152,32.94089472759014,Supply Disrupted,forecast
2022-07-11,21.648737447900025,14.40418456539849,28.768681183573438,Supply Disrupted,forecast
2022-07-12,20.759208322077548,13.994518706233618,27.848654740466937,Supply Disrupted,forecast
2022-07-13,20.450215608126225,13.671644088589655,26.855030153638623,Supply Disrupted,forecast
2022-07-14,19.82667155461919,13.16810913279733,26.99844427207284,Supply Disrupted,forecast
2022-07-15,20.44034653629473,13.443932414720376,27.762782577796138,Supply Disrupted,forecast
2022-07-16,24.45222140885861,17.54639182817939,30.962595299051745,Supply Disrupted,forecast
2022-07-17,24.46375213272576,17.487662087295636,31.113223965403265,Supply Disrupted,forecast
2022-07-18,20.15989262422626,13.579717677710596,27.08297578205629,Supply Disrupted,forecast
2022-07-19,19.276232438855175,12.139441997336885,26.328239727924487,Supply Disrupted,forecast
2022-07-20,18.9820876709372,12.000849538037434,25.93209342292901,Supply Disrupted,forecast
2022-07-21,18.381214106921224,11.629463341484957,25.511432390397776,Supply Disrupted,forecast
2022-07-22,19.024111891588376,11.947010667702214,25.76976630733513,Supply Disrupted,forecast
2022-07-23,23.070414242875216,16.200952385013647,29.77206660769932,Supply Disrupted,forecast
2022-07-24,23.12019002055752,16.158558103733345,30.083147407496252,Supply Disrupted,forecast
2022-07-25,18.85916276140593,11.42193982516031,25.783237770469285,Supply Disrupted,forecast
2022-07-26,18.019412910050264,11.084054592353512,24.885467300241434,Supply Disrupted,forecast
2022-07-27,17.768978074478337,10.28765480472627,24.39180161024236,Supply Disrupted,forecast
2022-07-28,17.210441781182467,10.336612744341458,24.36556648177692,Supply Disrupted,forecast
2022-07-29,17.893267808729277,11.059606247919248,25.183786246767806,Supply Disrupted,forecast
2022-07-30,21.976214050186222,14.641312218118037,29.204965417946052,Supply Disrupted,forecast
2022-07-31,22.058655015387387,14.820367339888376,28.727628364051988,Supply Disrupted,forecast
2022-08-01,17.825815049769467,11.109504819643814,24.614983993851094,Supply Disrupted,forecast
2022-08-02,17.00947863694442,10.733775031186061,23.36030720013213,Supply Disrupted,forecast
2022-08-03,16.777592436377997,9.720598530351321,24.121440693968673,Supply Disrupted,forecast
2022-08-04,16.232849542496442,8.979762399750454,22.890013527882733,Supply Disrupted,forecast
2022-08-05,16.92501324371827,9.78123484553935,23.251727870762863,Supply Disrupted,forecast
2022-08-06,21.01331461324771,14.012715170932657,28.245711379611347,Supply Disrupted,forecast
2022-08-07,21.097753594113797,14.420589693739968,28.099334697723595,Supply Disrupted,forecast
2022-08-08,16.864306358996437,9.935666857399498,23.822474354986003,Supply Disrupted,forecast
2022-08-09,16.045606147827034,8.927307091808396,22.575831060784424,Supply Disrupted,forecast
2022-08-10,15.810513175163464,9.185020045712118,22.77080651271822,Supply Disrupted,forecast
2022-08-11,15.262665112185443,8.481473780137389,21.654994374167753,Supply Disrupted,forecast
2022-08-12,15.952766485718339,9.280205746132001,22.526161484149057,Supply Disrupted,forecast
2022-08-13,20.040952404167165,13.225039221187986,26.877566867610266,Supply Disrupted,forecast
2022-08-14,20.1280573313019,13.650942948025278,27.043153476659707,Supply Disrupted,forecast
2022-08-15,15.900792696503895,9.04726337398688,22.99098899225402,Supply Disrupted,forecast
2022-08-16,15.092401469566159,7.637337432703216,22.19124685323889,Supply Disrupted,forecast
2022-08-17,14.872206108099487,7.7232648769750964,22.013819607857677,Supply Disrupted,forecast
2022-08-18,14.344142063165183,7.622320873636282,21.11097917381441,Supply Disrupted,forecast
2022-08-19,15.05903571074235,8.17792525964859,22.155162707024658,Supply Disrupted,forecast
2022-08-20,19.17696247275111,12.09059142555623,25.994911912098008,Supply Disrupted,forecast
2022-08-21,19.29851601971687,11.897144781371727,26.25950861367598,Supply Disrupted,forecast
2022-08-22,15.109992327270447,7.91845898611994,22.18770365264999,Supply Disrupted,forecast
2022-08-23,14.344056510436207,7.201562114634326,20.742018627570175,Supply Disrupted,forecast
2022-08-24,14.169308458923057,7.318048769640059,20.846951495735812,Supply Disrupted,forecast
2022-08-25,13.688838903419608,6.747343494518296,20.620542257959222,Supply Disrupted,forecast
2022-08-26,14.45253407303284,8.370517136357295,21.431867870078065,Supply Disrupted,forecast
2022-08-27,18.619463867656677,11.732269452270684,25.859250875657064,Supply Disrupted,forecast
2022-08-28,18.78918349184966,12.031556876038353,25.56442857275971,Supply Disrupted,forecast
2022-08-29,14.646951299431779,7.683765875772138,21.969490329889652,Supply Disrupted,forecast
2022-08-30,13.924429703787007,7.196489267504594,21.11176929522238,Supply Disrupted,forecast
2022-08-31,13.789284094645959,6.654658028817203,20.517548732725494,Supply Disrupted,forecast
2022-09-01,13.343770328950608,6.75703542766152,20.55919819862211,Supply Disrupted,forecast
2022-09-02,14.137067945884572,6.568076755416394,21.19126238934146,Supply Disrupted,forecast
2022-09-03,18.325875945262993,11.424810476357933,24.992864788054828,Supply Disrupted,forecast
2022-09-04,18.51118605534611,12.28654449822999,25.50513431773456,Supply Disrupted,forecast
2022-09-05,14.378063978229688,7.157478878568246,21.064233474915163,Supply Disrupted,forecast
2022-09-06,13.658176538218033,6.726246861209291,20.69017219611235,Supply Disrupted,forecast
2022-09-07,13.519393541685734,6.427766703803966,20.259575414458542,Supply Disrupted,forecast
2022-09-08,13.064371923413754,5.9361769178747865,20.455785607231867,Supply Disrupted,forecast
2022-09-09,13.84287937167533,6.767528141363596,20.873938429508367,Supply Disrupted,forecast
2022-09-10,18.01419166570897,11.214182792354565,24.64215808908589,Supply Disrupted,forecast
2022-09-11,18.17839328242262,11.267125117825623,25.65643287552112,Supply Disrupted,forecast
2022-09-12,14.02158394570186,7.394167594122639,21.08262170906727,Supply Disrupted,forecast
2022-09-13,13.27655821692589,6.166350017015564,19.969487304310096,Supply Disrupted,forecast
2022-09-14,13.11237362402673,6.218547096890041,19.628224964443767,Supply Disrupted,forecast
2022-09-15,12.632898752500473,5.36469495209935,19.37554721834506,Supply Disrupted,forecast
2022-09-16,13.38909957900264,6.487286460875385,19.722074400015263,Supply Disrupted,forecast
2022-09-17,17.541399418477276,10.92016950004251,24.37115947731654,Supply Disrupted,forecast
2022-09-18,17.690943193941948,10.850035908924045,24.418238121602993,Supply Disrupted,forecast
2022-09-19,13.524769834668449,6.603270975965229,21.032497110766304,Supply Disrupted,forecast
2022-09-20,12.776460979645947,5.736077139457859,19.896973074960556,Supply Disrupted,forecast
2022-09-21,12.615682474489097,5.760541225777835,19.18123381530363,Supply Disrupted,forecast
2022-09-22,12.146710958197716,4.72888093045105,19.073160614896672,Supply Disrupted,forecast
2022-09-23,12.920704548131248,6.10442486737843,20.347160316513833,Supply Disrupted,forecast
2022-09-24,17.098053553085315,10.5017109066499,23.77076460758522,Supply Disrupted,forecast
2022-09-25,17.27964229564511,10.400944354725851,24.710807323145275,Supply Disrupted,forecast
2022-09-26,13.152026021502467,6.060507514880118,20.024082611062095,Supply Disrupted,forecast
2022-09-27,12.448091037230002,5.263973186575712,19.29978391473559,Supply Disrupted,forecast
2022-09-28,12.336614321200877,5.237086532084457,19.203722686175908,Supply Disrupted,forecast
2022-09-29,11.920814457102765,5.015221520139914,18.816273336300466,Supply Disrupted,forecast
2022-09-30,12.750652259396238,5.713595934886054,19.402823531956084,Supply Disrupted,forecast
2022-10-01,16.985216206509126,10.590627398550602,24.25365709395511,Supply Disrupted,forecast
2022-10-02,17.224022795471186,9.994008519535761,24.14161741747724,Supply Disrupted,forecast
2022-10-03,13.15223470272094,6.045607874275976,20.201019434304786,Supply Disrupted,forecast
2022-10-04,12.501363703659376,5.4229299496639785,19.188817387668372,Supply Disrupted,forecast
2022-10-05,12.438873345910558,5.9775414956762605,19.41748429562332,Supply Disrupted,forecast
2022-10-06,12.066771950497076,5.0902310418336185,18.8736479589257,Supply Disrupted,forecast
2022-10-07,12.933953046791853,5.5692841952258245,19.92897937621451,Supply Disrupted,forecast
2022-10-08,17.198617142355282,11.1302052434507,24.101983922258924,Supply Disrupted,forecast
2022-10-09,17.45960381151903,10.431882344453536,24.346088600230438,Supply Disrupted,forecast
2022-10-10,13.401635976137582,6.974685826618242,19.927734840238205,Supply Disrupted,forecast
2022-10-11,12.756042468931552,5.76778320253007,19.27308103507972,Supply Disrupted,forecast
2022-10-12,12.690373188380269,5.746777935794036,19.515510920379853,Supply Disrupted,forecast
2022-10-13,12.306996930688358,4.882547831494986,19.267927834512978,Supply Disrupted,forecast
2022-10-14,13.155438730137137,5.661179834672896,19.91975315072555,Supply Disrupted,forecast
2022-10-15,17.39479055830334,10.142629105102442,24.230671900622095,Supply Disrupted,forecast
2022-10-16,17.62502454370837,10.676070143416311,24.393988196100736,Supply Disrupted,forecast
2022-10-17,13.532210987681143,6.390950652132064,20.83164870206004,Supply Disrupted,forecast
2022-10-18,12.849207886743937,5.780639801266357,19.71705091721843,Supply Disrupted,forecast
2022-10-19,12.744634980345893,5.455767585688808,19.516616987306296,Supply Disrupted,forecast
2022-10-20,12.323233956101255,5.639054397094209,18.79812385879049,Supply Disrupted,forecast
2022-10-21,13.136351703893872,6.23180941371359,20.03823205410785,Supply Disrupted,forecast
2022-10-22,17.344902836951764,10.63730744903452,24.418839343516975,Supply Disrupted,forecast
2022-10-23,17.55063145762343,10.531874875290827,24.61177179574027,Supply Disrupted,forecast
2022-10-24,13.441277965219907,6.582195615326789,20.616237652819674,Supply Disrupted,forecast
2022-10-25,12.751219039227973,5.91448133987793,19.179449979151176,Supply Disrupted,forecast
2022-10-26,12.650997320080453,6.127153989033051,19.286360936824583,Supply Disrupted,forecast
2022-10-27,12.245833199274841,6.071048327941231,19.217928141372095,Supply Disrupted,forecast
2022-10-28,13.08787792265536,6.352538720538719,19.98922444983676,Supply Disrupted,forecast
2022-10-29,17.338544212151344,10.403554286478263,23.72113567573449,Supply Disrupted,forecast
2022-10-30,17.599745837685347,11.013561339782756,24.536638406219804,Supply Disrupted,forecast
2022-10-31,13.559050537176233,6.426785914384109,20.371178487629475,Supply Disrupted,forecast
2022-11-01,12.950314908294258,6.221048512871373,19.96808454093619,Supply Disrupted,forecast
2022-11-02,12.94321805031789,6.028131700671374,19.90913468885692,Supply Disrupted,forecast
2022-11-03,12.64178638083894,5.6475940116048795,19.622233057686483,Supply Disrupted,forecast
2022-11-04,13.5966685991695,7.1348423246249775,20.258268352897044,Supply Disrupted,forecast
2022-11-05,17.96749652946759,11.157154840963228,24.955585597794045,Supply Disrupted,forecast
2022-11-06,18.354162574451564,10.792612018292232,25.681980190869453,Supply Disrupted,forecast
2022-11-07,14.442017265647745,7.862382061156323,21.124491884954757,Supply Disrupted,forecast
2022-11-08,13.962554434783799,6.971665320130923,20.786571788424652,Supply Disrupted,forecast
2022-11-09,14.082999527734446,6.689389250713775,20.560609328432104,Supply Disrupted,forecast
2022-11-10,13.904892103218106,6.998799251943909,20.81506812006765,Supply Disrupted,forecast
2022-11-11,14.976420018595721,7.867431342734849,21.875366313977352,Supply Disrupted,forecast
2022-11-12,19.454839517065114,12.821344874023373,26.814388560217246,Supply Disrupted,forecast
2022-11-13,19.937810421180508,12.981781433003981,26.896829412095247,Supply Disrupted,forecast
2022-11-14,16.10864842563953,9.147272989156708,23.02349609947842,Supply Disrupted,forecast
2022-11-15,15.6970605952096,9.224741118649066,22.618489919144725,Supply Disrupted,forecast
2022-11-16,15.868778281601347,9.422039894786781,22.923783785331025,Supply Disrupted,forecast
2022-11-17,15.724177341496585,9.075074653233294,22.694992624641017,Supply Disrupted,forecast
2022-11-18,16.810642175949894,10.371381890139407,24.8598217421855,Supply Disrupted,forecast
2022-11-19,21.285007028176455,14.250594090550898,27.94201969474164,Supply Disrupted,forecast
2022-11-20,21.744903192174544,14.928035527624221,29.000333914380203,Supply Disrupted,forecast
2022-11-21,17.874013813221758,11.292914664642492,24.762713306254128,Supply Disrupted,forecast
2022-11-22,17.40280232106859,10.1247096683549,24.30003758047151,Supply Disrupted,forecast
2022-11-23,17.498128894553812,10.983948349336595,24.897433015158356,Supply Disrupted,forecast
2022-11-24,17.261845267863986,10.368692382840612,24.02946404662764,Supply Disrupted,forecast
2022-11-25,18.2431250582809,11.76188921275339,25.491422134789925,Supply Disrupted,forecast
2022-11-26,22.600863925146548,15.454943927945951,29.55235791086679,Supply Disrupted,forecast
2022-11-27,22.934979274324125,16.197335041863568,29.517396263899595,Supply Disrupted,forecast
2022-11-28,18.931612410848093,12.502289486246346,26.468331352885567,Supply Disrupted,forecast
2022-11-29,18.323800528914738,11.292551505741823,25.446596475321666,Supply Disrupted,forecast
2022-11-30,18.28103437656119,11.30525031213959,24.857421057833776,Supply Disrupted,forecast
2022-12-01,17.907793394554066,11.149327865371813,25.65806987787994,Supply Disrupted,forecast
2022-12-02,18.755817010632573,12.212868652308499,26.426240694159617,Supply Disrupted,forecast
2022-12-03,22.986447870831213,16.15690606004597,29.896580348196036,Supply Disrupted,forecast
2022-12-04,23.20187747790934,16.70210992551737,30.138380068233197,Supply Disrupted,forecast
2022-12-05,19.09030168390385,12.736006569211513,26.242659266411206,Supply Disrupted,forecast
2022-12-06,18.38654809904337,11.653907819421983,25.5247418317295,Supply Disrupted,forecast
2022-12-07,18.261598736843652,10.840858488970472,25.211094179796124,Supply Disrupted,forecast
2022-12-08,17.821097252039113,10.954537244241488,24.30741935673166,Supply Disrupted,forecast
2022-12-09,18.617600690274223,11.323521187123669,25.397975636389603,Supply Disrupted,forecast
2022-12-10,22.812911895218186,15.558895850513245,29.39864550701033,Supply Disrupted,forecast
2022-12-11,23.009323823057716,16.258432631809445,30.108222132358616,Supply Disrupted,forecast
2022-12-12,18.89477986549509,12.16573037061957,25.96108078257068,Supply Disrupted,forecast
2022-12-13,18.20351840265305,11.556424917154963,25.008952829389255,Supply Disrupted,forecast
2022-12-14,18.105617872485908,10.98811488982884,24.894489227868775,Supply Disrupted,forecast
2022-12-15,17.705534215097558,10.479065679640138,24.53302501426578,Supply Disrupted,forecast
2022-12-16,18.55438904464254,11.361378785225492,25.796219999870694,Supply Disrupted,forecast
2022-12-17,22.812343629654187,15.272098381992077,29.403259681398982,Supply Disrupted,forecast
2022-12-18,23.079888750525402,15.772704828225406,29.685099831178068,Supply Disrupted,forecast
2022-12-19,19.043053271719693,12.043167267155876,25.834678007307684,Supply Disrupted,forecast
2022-12-20,18.434098339805416,11.51943522597131,25.748824077674932,Supply Disrupted,forecast
2022-12-21,18.421112173456056,11.409273557080828,25.024701419651908,Supply Disrupted,forecast
2022-12-22,18.106596009519446,11.372537559138687,25.20200980151789,Supply Disrupted,forecast
2022-12-23,19.039798324409855,12.081052003036493,25.481972329361536,Supply Disrupted,forecast
2022-12-24,23.379131272123374,16.406840537324413,30.102488692508672,Supply Disrupted,forecast
2022-12-25,23.723498391335625,16.765992634681478,30.151596785645033,Supply Disrupted,forecast
2022-12-26,19.757535551869125,13.21874711401456,26.693532765195776,Supply Disrupted,forecast
2022-12-27,19.21233135415486,12.595667102918934,25.96750473523428,Supply Disrupted,forecast
2022-12-28,19.25504143638294,12.524139532374878,26.063679983246963,Supply Disrupted,forecast
2022-12-29,18.987486937883215,12.00033842767202,25.412360966531214,Supply Disrupted,forecast
2022-12-30,19.95849412322594,13.564151714424,26.91732215114285,Supply Disrupted,forecast
2022-12-31,24.32630919299807,17.27771406426115,30.888927185653955,Supply Disrupted,forecast
2023-01-01,24.6899176111636,17.324641248156226,31.566132982233366,Supply Disrupted,forecast
2023-01-02,20.734270376360282,13.615994255177064,27.39430101366194,Supply Disrupted,forecast
2023-01-03,20.1909840722384,13.4253486455852,27.550887953783114,Supply Disrupted,forecast
2023-01-04,20.227929912813366,13.361969683673138,27.643121153005275,Supply Disrupted,forecast
2023-01-05,19.947802910528402,12.958233348284251,26.96334362785005,Supply Disrupted,forecast
2023-01-06,20.900429137767528,13.67453214164237,27.58474746898676,Supply Disrupted,forecast
2023-01-07,25.245146132617073,18.13765305361507,32.19594380252935,Supply Disrupted,forecast
2023-01-08,25.582086830178508,18.37122138197405,32.80891049951483,Supply Disrupted,forecast
2023-01-09,21.59737049396133,13.907660117690895,28.228178254221003,Supply Disrupted,forecast
2023-01-10,21.02376849430406,14.376601188769031,27.983397953146074,Supply Disrupted,forecast
2023-01-11,21.0302610979826,14.122542544996461,28.127060350674046,Supply Disrupted,forecast
2023-01-12,20.720577254439476,13.875917439023237,27.65163586663508,Supply Disrupted,forecast
2023-01-13,21.645476093729428,14.301936906015683,27.93995960819758,Supply Disrupted,forecast
2023-01-14,25.96510579870408,19.001304699091605,33.04829616731279,Supply Disrupted,forecast
2023-01-15,26.280270697103575,18.644579448341975,32.890916375940435,Supply Disrupted,forecast
2023-01-16,22.277610354873946,15.878729697314144,29.09271611776261,Supply Disrupted,forecast
2023-01-17,21.69025866175322,15.088307176605305,29.046286796004967,Supply Disrupted,forecast
2023-01-18,21.687399055470802,15.13195761145779,28.716240945217766,Supply Disrupted,forecast
2023-01-19,21.37280769371917,14.662156295432322,28.213230869222517,Supply Disrupted,forecast
2023-01-20,22.297142966036898,15.222537111503334,29.04821646855016,Supply Disrupted,forecast
2023-01-21,26.620316550663446,19.697223136145464,33.351372957293705,Supply Disrupted,forecast
2023-01-22,26.942776289722268,19.727056124535753,33.361535697474814,Supply Disrupted,forecast
2023-01-23,22.950703996628608,16.031567479695667,29.61319080499024,Supply Disrupted,forecast
2023-01-24,22.376695449291315,15.44941944385474,29.319707028411187,Supply Disrupted,forecast
2023-01-25,22.38933793248888,15.395929437706029,29.148372551821666,Supply Disrupted,forecast
2023-01-26,22.09177633718402,14.845451347896006,28.751385057116433,Supply Disrupted,forecast
2023-01-27,23.034025415041434,16.362549588951875,29.95660763262782,Supply Disrupted,forecast
2023-01-28,27.37536263334674,20.26718248542744,34.05747463359382,Supply Disrupted,forecast
2023-01-29,27.715631200788184,20.362918609764474,35.216253588373654,Supply Disrupted,forecast
2023-01-30,23.74045575569401,16.305959939811604,30.106051133594537,Supply Disrupted,forecast
2023-01-31,23.18193744568219,16.360919572000324,29.86258433760696,Supply Disrupted,forecast
2023-02-01,23.208243351597076,16.47985747226505,30.168567525198903,Supply Disrupted,forecast
2023-02-02,22.922180978202533,15.686210090917658,29.465243415010434,Supply Disrupted,forecast
2023-02-03,23.873515256675056,17.062636512986863,30.736161391793516,Supply Disrupted,forecast
2023-02-04,28.221362485532552,21.009470744256944,35.084742499390714,Supply Disrupted,forecast
2023-02-05,28.565490894819924,21.172409844388046,35.41224623530876,Supply Disrupted,forecast
2023-02-06,24.591530565393985,18.27115800853954,31.819753622157656,Supply Disrupted,forecast
2023-02-07,24.031659788563353,17.33793220505718,30.36167357830272,Supply Disrupted,forecast
2023-02-08,24.054183276340012,17.049481653725554,31.048994848908688,Supply Disrupted,forecast
2023-02-09,23.762093485811654,17.403810891753537,30.92839944817456,Supply Disrupted,forecast
2023-02-10,24.705373107049528,17.47275548231783,31.748934361312845,Supply Disrupted,forecast
2023-02-11,29.043373786407827,22.278267571015558,35.78150127783601,Supply Disrupted,forecast
2023-02-12,29.37610143269118,22.416042876812423,36.59754876992453,Supply Disrupted,forecast
2023-02-13,25.38941149387034,18.806869207321906,31.780849826495484,Supply Disrupted,forecast
2023-02-14,24.81568191522003,18.56197740682358,31.79096068126628,Supply Disrupted,forecast
2023-02-15,24.823379761297772,17.802078293796754,31.862339219090128,Supply Disrupted,forecast
2023-02-16,24.51561326442765,17.407688299830124,31.706177343226965,Supply Disrupted,forecast
2023-02-17,25.442427755640193,18.72944376641443,32.21497731035953,Supply Disrupted,forecast
2023-02-18,29.76318085011962,22.93771873231726,36.33222068994391,Supply Disrupted,forecast
2023-02-19,30.07782741642246,22.932213050622142,36.596066091200505,Supply Disrupted,forecast
2023-02-20,26.072117773579865,19.607537443257623,32.83769154273827,Supply Disrupted,forecast
2023-02-21,25.47827675483056,18.30876799055855,32.80854589156081,Supply Disrupted,forecast
2023-02-22,25.464579421583487,18.178728831759702,32.00731878150861,Supply Disrupted,forecast
2023-02-23,25.133914870088525,18.47505926895499,31.778837895058412,Supply Disrupted,forecast
2023-02-24,26.036096155603133,19.359181290251755,32.619242979982836,Supply Disrupted,forecast
2023-02-25,30.330251178072906,23.002540689421878,37.25386632793134,Supply Disrupted,forecast
2023-02-26,30.61612445042566,24.05452825334957,37.40607282753362,Supply Disrupted,forecast
2023-02-27,26.57929252703263,19.62218855491189,33.50905131193868,Supply Disrupted,forecast
2023-02-28,25.951860027088827,19.001599231794458,33.097800782920096,Supply Disrupted,forecast
2023-03-01,25.902051320824807,18.821084054512962,32.95819901052994,Supply Disrupted,forecast
2023-03-02,25.532788617784895,18.862454920655196,33.078371859645394,Supply Disrupted,forecast
2023-03-03,26.394013816455683,19.52943178011443,33.03344090798817,Supply Disrupted,forecast
2023-03-04,30.645088355543386,23.726530372489343,37.449869622518285,Supply Disrupted,forecast
2023-03-05,30.886100468651463,23.68008214400166,37.207805789596804,Supply Disrupted,forecast
2023-03-06,26.803082204977624,20.387320649448018,34.01954002354455,Supply Disrupted,forecast
2023-03-07,26.128702855966328,18.74930045006556,32.80742912011074,Supply Disrupted,forecast
2023-03-08,26.031853703032446,19.351527247639623,32.49026386070187,Supply Disrupted,forecast
2023-03-09,25.61621479936254,18.39877242955617,32.5111962983925,Supply Disrupted,forecast
2023-03-10,26.432561290566266,19.367161033178544,32.94703475519009,Supply Disrupted,forecast
2023-03-11,30.64114379139814,23.37325137019551,37.666342284143276,Supply Disrupted,forecast
2023-03-12,30.842972648350568,23.853649004432352,37.68520464688847,Supply Disrupted,forecast
2023-03-13,26.725009011365472,19.40566128935696,33.38349152106887,Supply Disrupted,forecast
2023-03-14,26.020830037565045,19.60494136741447,33.08333615345641,Supply Disrupted,forecast
2023-03-15,25.90018391986518,18.758564358148945,32.83662616083562,Supply Disrupted,forecast
2023-03-16,25.467526328724297,19.166427994866723,32.153108124408455,Supply Disrupted,forecast
2023-03-17,26.274296680438052,19.077804674880536,33.195197512309136,Supply Disrupted,forecast
2023-03-18,30.48126970305475,23.873385020652616,36.59025895694494,Supply Disrupted,forecast
2023-03-20,26.587054992205683,19.67547720427283,33.77522838450808,Supply Disrupted,forecast
2023-03-21,25.906529807343052,19.014882442972674,32.59042951228376,Supply Disrupted,forecast
2023-03-22,25.817718276033474,18.921634202195307,32.62881447700708,Supply Disrupted,forecast
2023-03-23,25.424574594407023,18.15854615872335,32.587379119745464,Supply Disrupted,forecast
2023-03-24,26.27779920973055,19.39246928210318,32.7314275362715,Supply Disrupted,forecast
2023-03-25,30.537193235651202,23.546482347266313,37.6572962819113,Supply Disrupted,forecast
2023-03-26,30.8029254550803,23.341199201364443,37.3188586708484,Supply Disrupted,forecast
