ds,yhat,yhat_lower,yhat_upper,sku,type
2021-05-23,24.601714197002355,17.667370529058758,31.56064502582113,Supply Disrupted,forecast
2021-05-24,20.520287714221155,13.516965151791222,27.41603068666287,Supply Disrupted,forecast
2021-05-25,19.86667126353072,12.841034562274663,27.255204692720735,Supply Disrupted,forecast
2021-05-26,19.808278928801123,12.621787076041755,26.938053856141746,Supply Disrupted,forecast
2021-05-27,19.447278154316955,12.837872602328613,26.46414577929421,Supply Disrupted,forecast
2021-05-28,20.332903364901338,13.398347621187437,27.161429971379427,Supply Disrupted,forecast
2021-05-29,24.623842243674456,17.697402228720676,32.000595770901015,Supply Disrupted,forecast
2021-05-30,24.91952488364407,18.057199707847406,31.60807502439551,Supply Disrupted,forecast
2021-05-31,20.905319164336472,13.97108919918427,28.12269231294493,Supply Disrupted,forecast
2021-06-01,20.313200123712456,13.346421553107785,27.038306278100404,Supply Disrupted,forecast
2021-06-02,20.311309463493306,13.351016127369267,27.43905215320939,Supply Disrupted,forecast
2021-06-03,20.00249719829015,13.137017258231749,27.099568486962273,Supply Disrupted,forecast
2021-06-04,20.936604240467062,13.893443794021396,27.75668247009157,Supply Disrupted,forecast
2021-06-05,25.272821708505255,18.163021540130433,32.55619693325915,Supply Disrupted,forecast
2021-06-06,25.61095797454885,18.904138767835875,32.64591237355051,Supply Disrupted,forecast
2021-06-07,21.636617440968994,14.282566384451313,28.697978429877725,Supply Disrupted,forecast
2021-06-08,21.081859276549054,13.785110053255337,28.13505256480592,Supply Disrupted,forecast
2021-06-09,21.11475251958047,14.800394082286441,28.47641518840727,Supply Disrupted,forecast
2021-06-10,20.837919630608987,13.6973764381299,27.8307732084479,Supply Disrupted,forecast
2021-06-11,21.800827160518104,15.000244190697794,29.143263424532446,Supply Disrupted,forecast
2021-06-12,26.162159002918358,19.228632032873563,32.90171522162389,Supply Disrupted,forecast
2021-06-13,26.521102745862734,19.749072356105742,33.75055554068081,Supply Disrupted,forecast
2021-06-14,22.56255244621128,15.650562834313117,29.552355699872205,Supply Disrupted,forecast
2021-06-15,22.01779524662143,15.084690237744276,28.59753357014187,Supply Disrupted,forecast
2021-06-16,22.05409731260624,15.586287620996297,28.9968777422804,Supply Disrupted,forecast
2021-06-17,21.77328015248291,14.770239418355604,28.671973044878325,Supply Disrupted,forecast
2021-06-18,22.724044907128924,15.685937007163357,29.60532116982361,Supply Disrupted,forecast
2021-06-19,27.06437897435998,20.310076382617382,33.86435080876279,Supply Disrupted,forecast
2021-06-20,27.392874386263053,20.809090176825485,33.994079919797755,Supply Disrupted,forecast
2021-06-21,23.39396020855375,16.16307077076361,30.81206036733256,Supply Disrupted,forecast
2021-06-22,22.798615399945216,15.706312522244971,29.125554114749043,Supply Disrupted,forecast
2021-06-23,22.773976731254784,15.929534182118026,28.74704857318731,Supply Disrupted,forecast
2021-06-24,22.421932078537274,15.583827104478193,29.490100124552086,Supply Disrupted,forecast
2021-06-25,23.291456081245457,16.046380129938683,30.096004460214257,Supply Disrupted,forecast
2021-06-26,27.54102210465486,21.092043559462862,34.34840858431112,Supply Disrupted,forecast
2021-06-27,27.76991968265638,20.34865432495615,34.73703998610352,Supply Disrupted,forecast
2021-06-28,23.663479658258986,16.545727756430043,30.698438277083746,Supply Disrupted,forecast
2021-06-29,22.953773600140543,16.006744161796682,29.477085782099238,Supply Disrupted,forecast
2021-06-30,22.80920242389634,15.917404668911166,29.942395297458237,Supply Disrupted,forecast
2021-07-01,22.33306503852005,15.19265373602392,28.841331356862536,Supply Disrupted,forecast
2021-07-02,23.075864679520766,15.607191085618988,29.76856177147358,Supply Disrupted,forecast
2021-07-03,27.19768768075517,20.63439881643367,33.97244670572516,Supply Disrupted,forecast
2021-07-04,27.299484793278967,20.518077035613803,34.195078826415084,Supply Disrupted,forecast
2021-07-05,23.06825829137215,16.303025136760667,30.15941744097114,Supply Disrupted,forecast
2021-07-06,22.237722528380356,16.163789320413766,28.823149643540347,Supply Disrupted,forecast
2021-07-07,21.9778539790858,14.669287207582196,29.28878566676184,Supply Disrupted,forecast
2021-07-08,21.39342271448166,14.732649728181388,28.33397556277605,Supply Disrupted,forecast
2021-07-09,22.036264004635477,15.134977840629123,28.407189614061974,Supply Disrupted,forecast
2021-07-10,26.06762583704679,18.950595789824185,33.20702758974009,Supply Disrupted,forecast
2021-07-11,26.089423342037918,19.78384817222599,32.8477887454778,Supply Disrupted,forecast
2021-07-12,21.78940414368911,14.851363411820602,29.091322404485776,Supply Disrupted,forecast
2021-07-13,20.901792924636137,13.507332566186788,27.314182604521452,Supply Disrupted,forecast
2021-07-15,19.979308029018256,12.33040206860785,27.089998352667187,Supply Disrupted,forecast
2021-07-16,20.600829913241242,13.823460085809998,27.536401962071825,Supply Disrupted,forecast
2021-07-17,24.62218314595123,18.000851299345744,31.491897495780396,Supply Disrupted,forecast
2021-07-18,24.64460171305115,17.251977935835793,31.177506871726933,Supply Disrupted,forecast
2021-07-19,20.354954857791896,13.38206017054811,26.88348739335714,Supply Disrupted,forecast
2021-07-20,19.48641843624877,12.753810791436198,26.400347717909693,Supply Disrupted,forecast
2021-07-21,19.208046281085803,12.194618760663845,26.181099770433548,Supply Disrupted,forecast
2021-07-22,18.623332870477196,11.799745533677436,25.448151689450388,Supply Disrupted,forecast
2021-07-23,19.282525117141578,12.628260729368783,25.896865395431153,Supply Disrupted,forecast
2021-07-24,23.345017855009832,16.48366907005554,30.41456420408993,Supply Disrupted,forecast
2021-07-25,23.410662635205185,16.290494548579897,30.284045497235365,Supply Disrupted,forecast
2021-07-26,19.164992266992307,12.605355758225471,26.31594206953418,Supply Disrupted,forecast
2021-07-28,18.103381797514835,11.4252970948425,25.61901298754147,Supply Disrupted,forecast
2021-07-29,17.557850832038355,10.770979375150153,24.191446070309677,Supply Disrupted,forecast
2021-07-30,18.252749961497017,11.37961243376882,25.238564901691245,Supply Disrupted,forecast
2021-07-31,22.346827363804,15.316039769049759,28.583080274170914,Supply Disrupted,forecast
2021-08-01,22.43948569364278,15.824538296538847,29.531964403177962,Supply Disrupted,forecast
2021-08-02,18.216013132235418,11.101261749172103,24.72788588893654,Supply Disrupted,forecast
2021-08-03,17.408290451982282,10.449257117066457,24.29974958884606,Supply Disrupted,forecast
2021-08-04,17.184388856180423,10.617659309312764,23.79216680215012,Supply Disrupted,forecast
2021-08-05,16.647149217058903,10.001525986112847,23.4003534280684,Supply Disrupted,forecast
2021-08-06,17.346500152067215,10.861480385102594,24.13540986730879,Supply Disrupted,forecast
2021-08-07,21.441849451128657,14.204393746015132,28.62166160584884,Supply Disrupted,forecast
2021-08-08,21.533378711703442,15.047134607693895,28.824581121733168,Supply Disrupted,forecast
2021-08-09,17.307244165411568,10.145666809216515,24.32764029183475,Supply Disrupted,forecast
2021-08-10,16.496251102951938,10.164489763159256,23.52198766812016,Supply Disrupted,forecast
2021-08-11,16.269417690090645,9.689527125721282,23.325379813899122,Supply Disrupted,forecast
2021-08-12,15.730519868613133,9.149920282825583,22.72811761705838,Supply Disrupted,forecast
2021-08-13,16.43037585834789,9.238440545531674,22.936699940366438,Supply Disrupted,forecast
2021-08-14,20.52920582186593,13.887625378899255,27.29426312946779,Supply Disrupted,forecast
2021-08-15,20.627897538644863,13.572092727170634,27.474744366191928,Supply Disrupted,forecast
2021-08-16,16.413181973027907,10.002574292238846,23.264059858774438,Supply Disrupted,forecast
2021-08-17,15.61828692706306,8.799075044126944,22.157604734472187,Supply Disrupted,forecast
2021-08-18,15.41248521443963,8.209584858820513,21.89425082592561,Supply Disrupted,forecast
2021-08-19,14.89962953344495,7.7119526775672,22.117506349074368,Supply Disrupted,forecast
2021-08-20,15.630432863747194,8.03125694575576,22.752715305776704,Supply Disrupted,forecast
2021-08-21,19.764830073200113,12.819342066098887,26.748699573573987,Supply Disrupted,forecast
2021-08-22,19.9032515179875,13.066157594552246,26.79520286622271,Supply Disrupted,forecast
2021-08-23,15.731812270091638,9.013918867027686,22.732314416159326,Supply Disrupted,forecast
2021-08-24,14.982984734552069,7.805240402885336,21.742197112612313,Supply Disrupted,forecast
2021-08-25,14.82517049922085,8.039563081285314,21.444564789027844,Supply Disrupted,forecast
2021-08-26,14.361262842724571,7.473056057215668,21.355083519240328,Supply Disrupted,forecast
2021-08-27,15.140957875334154,8.241844420626295,22.115763342333402,Supply Disrupted,forecast
2021-08-28,19.323149012611342,12.73527696786895,25.567294263673208,Supply Disrupted,forecast
2021-08-29,19.50723453691452,12.591026014876816,26.51859188934247,Supply Disrupted,forecast
2021-08-30,15.378340803525678,8.452244093016054,22.13890367990988,Supply Disrupted,forecast
2021-08-31,14.668027773297837,7.797282100620938,22.47359114681472,Supply Disrupted,forecast
2021-09-01,14.543891660242283,7.64808366479863,21.059419841554664,Supply Disrupted,forecast
2021-09-02,14.1081551373711,7.37325896018444,20.80471180558741,Supply Disrupted,forecast
2021-09-03,14.910002156211785,7.864909716412538,21.96317808359216,Supply Disrupted,forecast
2021-09-04,19.107991317495692,12.437122239848597,25.803931509442755,Supply Disrupted,forecast
2021-09-05,19.301376901653107,11.930137648173153,26.08383446119161,Supply Disrupted,forecast
2021-09-06,15.17533964492269,8.383530071832194,21.833191347095994,Supply Disrupted,forecast
2021-09-07,14.461693649787799,7.868917205168479,21.064073551474152,Supply Disrupted,forecast
2021-09-08,14.328484115254312,7.784566191704187,20.6343722785998,Supply Disrupted,forecast
2021-09-09,13.878566420652293,7.088755713669371,20.88473236635523,Supply Disrupted,forecast
2021-09-10,14.661923902425023,7.836566683108605,21.776088436263752,Supply Disrupted,forecast
2021-09-11,18.838058729973508,12.1379150443188,25.666018662530572,Supply Disrupted,forecast
2021-09-12,19.007285630711884,11.872993526573476,25.67724071152539,Supply Disrupted,forecast
2021-09-13,14.855931345057419,7.578380477810103,22.040314297521284,Supply Disrupted,forecast
2021-09-14,14.11700712691992,7.262927040206681,21.271819971059692,Supply Disrupted,forecast
2021-09-15,13.95977000504876,6.9004551619844205,20.809805473396032,Supply Disrupted,forecast
2021-09-16,13.488264442839414,6.119819427935118,19.76637602912235,Supply Disrupted,forecast
2021-09-17,14.253602880289634,7.052307678996758,21.005812981613833,Supply Disrupted,forecast
2021-09-18,18.416320714800825,11.244678039086466,25.50401507655784,Supply Disrupted,forecast
2021-09-19,18.57763659278361,11.656072579579757,25.862301674590647,Supply Disrupted,forecast
2021-09-20,14.424621952646433,7.672805981111955,21.27394574897165,Supply Disrupted,forecast
2021-09-21,13.690848098429841,6.896876097214721,20.3088449597789,Supply Disrupted,forecast
2021-09-22,13.545927358841348,6.751623308217119,20.57358923738915,Supply Disrupted,forecast
2021-09-23,13.094040656716208,5.867935476525082,19.667569353627922,Supply Disrupted,forecast
2021-09-24,13.886210486332907,7.3229106416777565,21.068958423794825,Supply Disrupted,forecast
2021-09-25,18.08265517830367,10.778096706052677,25.245263127204804,Supply Disrupted,forecast
2021-09-26,18.284055444581114,11.693789906660648,25.474821271667434,Supply Disrupted,forecast
2021-09-27,14.176737056654094,7.141242871580101,21.19395030992314,Supply Disrupted,forecast
2021-09-28,13.493337640951873,6.896872189016543,20.267283219423717,Supply Disrupted,forecast
2021-09-29,13.402373650169322,6.505603708652889,20.459622572645344,Supply Disrupted,forecast
2021-09-30,13.006799150851494,5.876603074612814,19.891517631857827,Supply Disrupted,forecast
2021-10-01,13.856314569945637,6.695049195487021,20.668709472461497,Supply Disrupted,forecast
2021-10-02,18.10976027858279,11.524799430681519,24.900075484039256,Supply Disrupted,forecast
2021-10-03,18.366424885564182,11.485667471195235,25.291362257630194,Supply Disrupted,forecast
2021-10-04,14.311270886196088,7.377941673723161,20.64523117280301,Supply Disrupted,forecast
2021-10-05,13.675644391240592,6.871595130459596,21.054424461519623,Supply Disrupted,forecast
2021-10-06,13.626883718391284,7.105262925650792,21.105364251187456,Supply Disrupted,forecast
2021-10-07,13.26691723238022,6.2093748659512675,20.288213875338418,Supply Disrupted,forecast
2021-10-08,14.144607379326233,6.911864496829303,20.566908413315637,Supply Disrupted,forecast
2021-10-09,18.418174690496873,11.535629493010381,26.232460937584502,Supply Disrupted,forecast
2021-10-10,18.68653065190392,11.946526658868184,25.250911212676552,Supply Disrupted,forecast
2021-10-11,14.634521260570558,7.519778218529441,21.70611596595866,Supply Disrupted,forecast
2021-10-12,13.993647362858844,7.4876270781501235,20.96095374581247,Supply Disrupted,forecast
2021-10-13,13.931676111676145,6.972206258395514,20.500786089120762,Supply Disrupted,forecast
2021-10-14,13.551233713713016,6.6886592590345275,20.27751601476768,Supply Disrupted,forecast
2021-10-15,14.402136418104998,7.500025838353782,21.326956126050767,Supply Disrupted,forecast
2021-10-16,18.64379375581362,11.441026335916572,25.379015575785054,Supply Disrupted,forecast
2021-10-17,18.876513383223156,12.550408969640735,25.787969944839382,Supply Disrupted,forecast
2021-10-18,14.786710026765567,8.12738686335679,21.87305781021606,Supply Disrupted,forecast
2021-10-19,14.107585481095752,7.171409337086037,20.83701427759176,Supply Disrupted,forecast
2021-10-20,14.008695048376243,7.126114779795071,20.96424854746541,Supply Disrupted,forecast
2021-10-21,13.594491771220206,7.078158002719454,20.679061851116128,Supply Disrupted,forecast
2021-10-22,14.41660671202379,7.905262030146914,21.67279291934911,Supply Disrupted,forecast
2021-10-23,18.636200666412456,11.646376476796565,25.266219311871954,Supply Disrupted,forecast
2021-10-24,18.855218083072273,11.889684249769799,25.75133733795845,Supply Disrupted,forecast
2021-10-25,14.761547106274667,8.492653801527737,21.700017321999905,Supply Disrupted,forecast
2021-10-26,14.08965407426129,7.3385290485400825,21.478411467671958,Supply Disrupted,forecast
2021-10-27,14.010109163842987,7.106818130461693,21.02476139876008,Supply Disrupted,forecast
2021-10-28,13.628095721958909,6.608634780072516,20.59644384303493,Supply Disrupted,forecast
2021-10-29,14.495662576153563,7.651761715650548,21.020118825533693,Supply Disrupted,forecast
2021-10-30,18.774055572365867,12.175911248828148,25.905211663171478,Supply Disrupted,forecast
2021-10-31,19.06495976904695,12.008352181538653,26.022154205570093,Supply Disrupted,forecast
2021-11-01,15.055656636661055,8.08550396344695,21.98181909978681,Supply Disrupted,forecast
2021-11-02,14.479664791970157,7.505387486272748,21.45079385960153,Supply Disrupted,forecast
2021-11-03,14.506280908837908,7.417793852745587,21.211672218607813,Supply Disrupted,forecast
2021-11-04,14.239113053701061,7.7277913205854,20.999259164610418,Supply Disrupted,forecast
2021-11-05,15.22836520683699,8.47287049897979,22.0363422281128,Supply Disrupted,forecast
2021-11-06,19.633208462291922,12.677484034466508,26.733538158431134,Supply Disrupted,forecast
2021-11-07,20.053069374372292,12.709478635293564,26.544973334871013,Supply Disrupted,forecast
2021-11-08,16.172838658253458,9.326331896357923,23.04839344166087,Supply Disrupted,forecast
2021-11-09,15.723567482398,9.35286453939494,22.608090961116634,Supply Disrupted,forecast
2021-11-10,15.872066586933652,8.609753744083461,22.44002597250842,Supply Disrupted,forecast
2021-11-11,15.71949899025861,8.36701503909165,22.094750943908043,Supply Disrupted,forecast
2021-11-12,16.81372352078611,10.409447366773199,23.990233953734794,Supply Disrupted,forecast
2021-11-13,21.311723145071063,13.64779124987367,28.058397129756337,Supply Disrupted,forecast
2021-11-14,21.810947082223564,14.73985748084636,28.87516832145482,Supply Disrupted,forecast
2021-11-16,17.59222387884015,10.878056217803053,24.348685219838032,Supply Disrupted,forecast
2021-11-17,17.769647793178535,10.721168710175917,24.422326422578095,Supply Disrupted,forecast
2021-11-18,17.627293549692023,10.136928092008379,24.281910763788968,Supply Disrupted,forecast
2021-11-19,18.71269558617543,12.437307174562212,25.54773416641258,Supply Disrupted,forecast
2021-11-20,23.18290747508142,16.172685431013996,30.045622059965574,Supply Disrupted,forecast
2021-11-21,23.63584414875033,16.938681771939997,30.23770985267528,Supply Disrupted,forecast
2021-11-22,19.755530174449714,13.303343123059966,26.951969537360597,Supply Disrupted,forecast
2021-11-23,19.27282028955978,12.338256643336402,26.12681398556568,Supply Disrupted,forecast
2021-11-24,19.35500680008324,12.110428784711164,26.48947430595983,Supply Disrupted,forecast
2021-11-25,19.104404386354066,12.679656359993523,26.241038807604454,Supply Disrupted,forecast
2021-11-26,20.070669752634622,13.405994840026478,26.72040496144881,Supply Disrupted,forecast
2021-11-27,24.41319070302119,17.478943725861352,31.125138147438587,Supply Disrupted,forecast
2021-11-28,24.732374639555722,18.07695494848906,32.349488846953484,Supply Disrupted,forecast
2021-11-29,20.714839667234997,13.45343891293379,27.50799291647745,Supply Disrupted,forecast
2021-11-30,20.094075971597253,13.198565802352137,27.20827223780693,Supply Disrupted,forecast
2021-12-01,20.039993568094346,12.915342954664986,26.801251767140823,Supply Disrupted,forecast
2021-12-02,19.657448464737605,13.112753807312933,26.41904406008528,Supply Disrupted,forecast
2021-12-03,20.498506133481516,13.708090524325316,27.44377879762164,Supply Disrupted,forecast
2021-12-04,24.724778254622652,17.841293372270083,32.08257965290095,Supply Disrupted,forecast
2021-12-05,24.938663998166668,18.247300367020916,31.256553022703166,Supply Disrupted,forecast
2021-12-06,20.828500150115637,14.268573029813007,27.75146992195724,Supply Disrupted,forecast
2021-12-07,20.129188696277815,13.060842249720684,26.537773031203976,Supply Disrupted,forecast
2021-12-08,20.011718713171028,13.727512325996425,27.30491907320947,Supply Disrupted,forecast
2021-12-09,19.581675141089722,13.059507644159574,26.786119454081764,Supply Disrupted,forecast
2021-12-10,20.39149364098419,13.859417680686322,27.43773018725675,Supply Disrupted,forecast
2021-12-11,24.602797572083922,17.882111721840104,31.646330576644235,Supply Disrupted,forecast
2021-12-12,24.81764819502127,18.374493695249743,31.882083358943945,Supply Disrupted,forecast
2021-12-13,20.72371202339291,13.571022944262063,28.08114111618791,Supply Disrupted,forecast
2021-12-14,20.05491334115409,13.25346610451432,27.08318781530612,Supply Disrupted,forecast
2021-12-15,19.980987945957626,13.16311249555151,26.837580122385802,Supply Disrupted,forecast
2021-12-16,19.606029737199755,13.24185163408896,26.226796735444132,Supply Disrupted,forecast
2021-12-17,20.480788253081222,13.435920761642883,27.090978276594733,Supply Disrupted,forecast
2021-12-18,24.765051988690125,17.636640950482924,31.456178506709094,Supply Disrupted,forecast
2021-12-19,25.05894732115822,17.96573835032338,31.72336874678152,Supply Disrupted,forecast
2021-12-20,21.048155648636442,14.036599332141355,28.025615704573596,Supply Disrupted,forecast
2021-12-21,20.464615443097834,13.370320519533173,27.309102167077345,Supply Disrupted,forecast
2021-12-22,20.476123994845025,13.401826487206936,26.973268632001744,Supply Disrupted,forecast
2021-12-23,20.184929254633147,13.178126264260081,27.298780584839967,Supply Disrupted,forecast
2021-12-24,21.140068766224427,14.07823068481105,28.129619024973355,Supply Disrupted,forecast
2021-12-25,25.499789540270104,18.588585501499736,32.400875241390914,Supply Disrupted,forecast
2021-12-26,25.862877868824206,19.062081433156386,32.56702891474821,Supply Disrupted,forecast
2021-12-27,21.913901035180594,14.627950511522219,28.90553266666284,Supply Disrupted,forecast
2021-12-28,21.383927155566333,14.718419205447274,28.394071887503433,Supply Disrupted,forecast
2021-12-29,21.440137665245206,14.454026657216113,28.077103174418184,Supply Disrupted,forecast
2021-12-30,21.184422790241364,14.658649227005055,27.782548109174535,Supply Disrupted,forecast
2021-12-31,22.165717131249647,14.950756431708307,29.30071614644357,Supply Disrupted,forecast
2022-01-01,26.542409534261285,19.78526417369157,33.59555496028538,Supply Disrupted,forecast
2022-01-02,26.9136567474561,20.004269437269716,33.675519180756304,Supply Disrupted,forecast
2022-01-03,22.96460347711505,16.13517228326417,29.627318779345757,Supply Disrupted,forecast
2022-01-04,22.427075872916294,15.84041113433119,29.34429911392242,Supply Disrupted,forecast
2022-01-05,22.469163858545738,15.218661503839163,30.006621806421656,Supply Disrupted,forecast
2022-01-06,22.193783632486873,14.945494874981327,29.166700586878783,Supply Disrupted,forecast
2022-01-07,23.15097850025645,16.604983408096064,30.401744376871086,Supply Disrupted,forecast
2022-01-08,27.500293265706794,20.65885497446742,33.800590275024625,Supply Disrupted,forecast
2022-01-09,27.842052722193298,20.77717698103544,34.68641897680374,Supply Disrupted,forecast
2022-01-10,23.862547854761154,17.35908549957256,30.985857200334575,Supply Disrupted,forecast
2022-01-11,23.294697711893726,16.281511953697613,30.137113121007054,Supply Disrupted,forecast
2022-01-12,23.307603193736842,16.159939614060562,30.22915610219371,Supply Disrupted,forecast
2022-01-13,23.005084795527665,15.978910374200648,29.65710211272209,Supply Disrupted,forecast
2022-01-14,23.937963041842963,17.08553252970703,31.157877025667315,Supply Disrupted,forecast
2022-01-15,28.266417266689768,21.21286750924619,35.47744886584136,Supply Disrupted,forecast
2022-01-16,28.591253545668966,21.929906251216313,35.10608376935238,Supply Disrupted,forecast
2022-01-17,24.599085495335764,17.12066103944451,30.989617973949088,Supply Disrupted,forecast
2022-01-18,24.02299583960273,16.96750692869256,30.419012439930967,Supply Disrupted,forecast
2022-01-19,24.03209477684656,17.361804912014843,31.162129543648746,Supply Disrupted,forecast
2022-01-20,23.730066827115163,16.522400404417777,30.693682474759306,Supply Disrupted,forecast
2022-01-21,24.66746440896561,16.968344691401615,31.42227106285761,Supply Disrupted,forecast
2022-01-22,29.00408320087314,22.030378569210615,36.25574001506998,Supply Disrupted,forecast
2022-01-23,29.340249407270587,22.773137918350212,36.3978828616188,Supply Disrupted,forecast
2022-01-24,25.36202189276354,18.85161043845078,32.238009946627066,Supply Disrupted,forecast
2022-01-25,24.801876294229725,18.127067881784058,31.83267929847693,Supply Disrupted,forecast
2022-01-26,24.828286342706527,18.02055773561812,31.77006087063701,Supply Disrupted,forecast
2022-01-27,24.54429328642994,17.858437586515,31.44916328279299,Supply Disrupted,forecast
2022-01-28,25.499820916936564,18.769262233589302,32.146495698833704,Supply Disrupted,forecast
2022-01-29,29.854070568561255,22.913194704235814,36.509535310843575,Supply Disrupted,forecast
2022-01-30,30.20682561160945,23.234680450507067,37.09083942578209,Supply Disrupted,forecast
2022-01-31,26.24366790552256,19.45900698959157,33.09235316787673,Supply Disrupted,forecast
2022-02-01,25.696672941753775,19.065665991862712,32.70309151604431,Supply Disrupted,forecast
2022-02-02,25.73399865519099,18.521446172283667,32.855413323571774,Supply Disrupted,forecast
2022-02-03,25.45845867622837,19.077351000510372,32.16697234168109,Supply Disrupted,forecast
2022-02-04,26.419837540184577,19.084692839548637,32.92856298986759,Supply Disrupted,forecast
2022-02-05,30.777282371094742,23.764642841535032,37.96854242737086,Supply Disrupted,forecast
2022-02-06,31.13060083049088,24.6629587294393,37.78929417310467,Supply Disrupted,forecast
2022-02-07,27.165468180755802,20.314192146031875,33.820170616727715,Supply Disrupted,forecast
2022-02-08,26.614110672533243,20.043768937481538,34.04340210437181,Supply Disrupted,forecast
2022-02-09,26.64488079412574,19.693018383476065,33.69508628869468,Supply Disrupted,forecast
2022-02-10,26.360815771648742,19.639935234534086,32.92189576688634,Supply Disrupted,forecast
2022-02-11,27.311937488434683,20.271566827171142,34.04615732808253,Supply Disrupted,forecast
2022-02-12,31.65762900399927,24.943711416151118,38.71026669947422,Supply Disrupted,forecast
2022-02-13,31.997918113544856,25.27020352390652,38.96418097082265,Supply Disrupted,forecast
2022-02-15,27.452266627847294,20.38869030993865,34.57713897079627,Supply Disrupted,forecast
2022-02-16,27.467159242058127,20.427938439293605,34.603111708653685,Supply Disrupted,forecast
2022-02-17,27.16643516247941,19.680990299186586,33.882299360502856,Supply Disrupted,forecast
2022-02-18,28.100107893347406,20.68689177473258,34.62061665860452,Supply Disrupted,forecast
2022-02-19,32.427495531321924,25.764732258893527,39.155216588300185,Supply Disrupted,forecast
2022-02-20,32.74850805346051,25.775605043646188,39.69295000537084,Supply Disrupted,forecast
2022-02-21,28.74884825701928,22.163417407083895,35.89341834186135,Supply Disrupted,forecast
2022-02-22,28.160693886262067,21.151666815939794,34.45293609334124,Supply Disrupted,forecast
2022-02-23,28.15227661293385,21.098933646641797,35.33623685529666,Supply Disrupted,forecast
2022-02-24,27.82644918350461,21.0879463685063,34.9666865299499,Supply Disrupted,forecast
2022-02-25,28.73299862328669,21.930682236018598,35.3418931801655,Supply Disrupted,forecast
2022-02-26,33.03104020402967,25.886984605210788,39.93688483831696,Supply Disrupted,forecast
2022-02-27,33.320321962209576,26.10368045208941,40.15122507061858,Supply Disrupted,forecast
2022-02-28,29.28644233183307,21.986930296468493,36.465801125278404,Supply Disrupted,forecast
2022-03-01,28.66154814598989,21.971021334933386,35.987233737533614,Supply Disrupted,forecast
2022-03-02,28.61392711004117,21.868928834402567,35.40977019500872,Supply Disrupted,forecast
2022-03-03,28.246586274816252,21.28758691179015,34.722310193065454,Supply Disrupted,forecast
2022-03-04,29.109573381421654,21.775813155131427,36.05679180317192,Supply Disrupted,forecast
2022-03-05,33.362375376118095,26.310292429632224,39.97575168462378,Supply Disrupted,forecast
2022-03-06,33.60522349630169,26.57358514454588,40.35893115404845,Supply Disrupted,forecast
2022-03-07,29.52430731725718,22.558457203335305,36.57557078862795,Supply Disrupted,forecast
2022-03-08,28.852464457083382,21.944634903609543,35.518645354207045,Supply Disrupted,forecast
2022-03-09,28.75876093164961,22.483448713336973,35.638541455505795,Supply Disrupted,forecast
2022-03-10,28.34705299264706,21.687086823623623,35.29085315813473,Supply Disrupted,forecast
2022-03-11,29.16828807304287,22.437685997576494,36.070735921983946,Supply Disrupted,forecast
2022-03-12,33.38287951299759,25.935355375601706,40.753926191115916,Supply Disrupted,forecast
2022-03-13,33.591985059999914,26.16520122167083,40.66133550142235,Supply Disrupted,forecast
2022-03-14,29.482692241599793,22.483494067668293,36.57518113624937,Supply Disrupted,forecast
2022-03-15,28.788678113934367,21.86295564598434,35.67424823294184,Supply Disrupted,forecast
2022-03-16,28.67975925868755,21.28903229402299,35.6210267136363,Supply Disrupted,forecast
2022-03-17,28.26042379047888,21.31961876666443,34.47216142291199,Supply Disrupted,forecast
2022-03-18,29.08210395049247,22.39585576793483,35.91857935794827,Supply Disrupted,forecast
2022-03-19,33.30552490290187,26.943802820365548,40.55129326618879,Supply Disrupted,forecast
2022-03-20,33.53196063523161,26.523901535030376,40.774077426768635,Supply Disrupted,forecast
2022-03-21,29.448400903019156,22.799205306674246,36.30602922744231,Supply Disrupted,forecast
2022-03-22,28.788197471228855,21.95199063927278,35.64833813553163,Supply Disrupted,forecast
2022-03-23,28.720606156552194,22.26159756893019,35.86447943145617,Supply Disrupted,forecast
2022-03-24,28.349316923834998,21.485950821092086,34.95744984701674,Supply Disrupted,forecast
2022-03-25,29.22473094501455,22.277080213982057,35.646879543519795,Supply Disrupted,forecast
2022-03-27,33.79390187805825,27.124915925691322,41.12677078948089,Supply Disrupted,forecast
2022-03-28,29.772827171940204,23.283152643854542,36.631563305261054,Supply Disrupted,forecast
2022-03-29,29.174659223160884,22.481528742886802,35.1149879574293,Supply Disrupted,forecast
2022-03-30,29.16674925083509,22.56664582575634,36.28503177356214,Supply Disrupted,forecast
2022-03-31,28.850806518870925,21.672506033737307,35.57155712596554,Supply Disrupted,forecast
2022-04-01,29.775218782164906,23.35829091118562,36.248857396965775,Supply Disrupted,forecast
2022-04-02,34.097458170102385,27.378493463920773,41.06755647846234,Supply Disrupted,forecast
2022-04-03,34.41540226871574,27.46833977450052,41.20698032828226,Supply Disrupted,forecast
2022-04-04,30.412572943182898,23.33223437092168,37.56848816430729,Supply Disrupted,forecast
2022-04-05,29.81885952816456,23.30092260365543,36.76141911941293,Supply Disrupted,forecast
2022-04-06,29.80014107872229,22.74673255993753,36.8352143361439,Supply Disrupted,forecast
2022-04-07,29.45689798389101,22.679036013788274,36.502032833694635,Supply Disrupted,forecast
2022-04-08,30.33656981074597,23.69681427759664,37.185264031404486,Supply Disrupted,forecast
2022-04-09,34.59599308017162,27.84263852239027,41.58635071779787,Supply Disrupted,forecast
